Date,Daily PnL,Cumulative PnL
2019-08-01,0.010359285453260703,0.23416290711417032
2019-08-02,-0.00867991464596407,0.22548299246820624
2019-08-03,0.0,0.22548299246820624
2019-08-04,0.0,0.22548299246820624
2019-08-05,0.008237257942796838,0.23372025041100308
2019-08-06,0.006984188858331186,0.24070443926933427
2019-08-07,-0.018172797588328016,0.22253164168100625
2019-08-08,-0.010014130664575571,0.21251751101643068
2019-08-09,0.0016965110159898877,0.21421402203242057
2019-08-10,0.0,0.21421402203242057
2019-08-11,0.0,0.21421402203242057
2019-08-12,0.0,0.21421402203242057
2019-08-13,0.017404536227267453,0.23161855825968802
2019-08-14,-0.008699676099294562,0.22291888216039346
2019-08-15,0.0,0.22291888216039346
2019-08-16,-0.003525282237722971,0.2193935999226705
2019-08-17,0.0,0.2193935999226705
2019-08-18,0.0,0.2193935999226705
2019-08-19,-0.0022275673670600904,0.2171660325556104
2019-08-20,-0.006067178224229308,0.2110988543313811
2019-08-21,0.005291798280586457,0.21639065261196755
2019-08-22,0.009281811876500679,0.22567246448846823
2019-08-23,0.0057920046432174965,0.23146446913168572
2019-08-24,0.0,0.23146446913168572
2019-08-25,0.0,0.23146446913168572
2019-08-26,-0.007388479608550269,0.22407598952313545
2019-08-27,-0.010971986278560109,0.21310400324457535
2019-08-28,-4.0358564276088416e-05,0.21306364468029926
2019-08-29,-0.014046086392862533,0.19901755828743672
2019-08-30,-0.004077759223405586,0.19493979906403114
2019-08-31,0.0,0.19493979906403114
2019-09-01,0.0,0.19493979906403114
2019-09-02,0.0,0.19493979906403114
2019-09-03,-0.01071296289491086,0.18422683616912028
2019-09-04,0.005714256611574653,0.18994109278069493
2019-09-05,0.003027631108164175,0.1929687238888591
2019-09-06,0.001366854414757035,0.19433557830361614
2019-09-07,0.0,0.19433557830361614
2019-09-08,0.0,0.19433557830361614
2019-09-09,-0.004624186853780299,0.18971139144983584
2019-09-10,0.0,0.18971139144983584
2019-09-11,-0.0025287771209476784,0.18718261432888816
2019-09-12,0.009929340520753893,0.19711195484964206
2019-09-13,-0.0002533447764188068,0.19685861007322325
2019-09-14,0.0,0.19685861007322325
2019-09-15,0.0,0.19685861007322325
2019-09-16,-0.009121689563795332,0.18773692050942792
2019-09-17,0.007757113841755148,0.19549403435118307
2019-09-18,-0.013837210631800989,0.18165682371938208
2019-09-19,0.00818639673442667,0.18984322045380875
2019-09-20,0.05029542867312442,0.24013864912693317
2019-09-21,0.0,0.24013864912693317
2019-09-22,0.0,0.24013864912693317
2019-09-23,-0.017291870358166483,0.22284677876876668
2019-09-24,-0.009791591659703225,0.21305518710906346
2019-09-25,0.005947568402156378,0.21900275551121984
2019-09-26,0.006026955592872585,0.22502971110409242
2019-09-27,-0.0010058349906889585,0.22402387611340346
2019-09-28,0.0,0.22402387611340346
2019-09-29,0.0,0.22402387611340346
2019-09-30,0.009692035882755135,0.2337159119961586
2019-10-01,0.010962504314866228,0.24467841631102483
2019-10-02,0.0,0.24467841631102483
2019-10-03,-0.012618846189425437,0.2320595701215994
2019-10-04,0.009170490841517887,0.24123006096311728
2019-10-05,0.0,0.24123006096311728
2019-10-06,0.0,0.24123006096311728
2019-10-07,-0.0040475787109637285,0.23718248225215355
2019-10-08,0.0,0.23718248225215355
2019-10-09,0.0064449246343973865,0.24362740688655093
2019-10-10,-0.012044727845567649,0.23158267904098329
2019-10-11,0.00898516494576318,0.24056784398674647
2019-10-12,0.0,0.24056784398674647
2019-10-13,0.0,0.24056784398674647
2019-10-14,0.005099070864076571,0.24566691485082304
2019-10-15,5.264457984477389e-05,0.2457195594306678
2019-10-16,-0.001265434767738105,0.2444541246629297
2019-10-17,0.011016818877293222,0.25547094354022293
2019-10-18,-0.004557340557999834,0.2509136029822231
2019-10-19,0.0,0.2509136029822231
2019-10-20,0.0,0.2509136029822231
2019-10-21,0.0,0.2509136029822231
2019-10-22,0.002336699953767174,0.25325030293599027
2019-10-23,0.002640409354505935,0.2558907122904962
2019-10-24,-0.012488650314660843,0.24340206197583536
2019-10-25,0.0031591291852085535,0.2465611911610439
2019-10-26,0.0,0.2465611911610439
2019-10-27,0.0,0.2465611911610439
2019-10-28,0.0,0.2465611911610439
2019-10-29,0.004769883125761987,0.2513310742868059
2019-10-30,-0.005010325030106677,0.24632074925669922
2019-10-31,0.005295129540452637,0.25161587879715186
2019-11-01,-0.005161791210108069,0.2464540875870438
2019-11-02,0.0,0.2464540875870438
2019-11-03,0.0,0.2464540875870438
2019-11-04,-0.006873102256888863,0.23958098533015493
2019-11-05,0.0014145942067177453,0.24099557953687267
2019-11-06,0.006815767777573645,0.24781134731444632
2019-11-07,-0.016719058399542686,0.23109228891490363
2019-11-08,-0.0019450308465903676,0.22914725806831326
2019-11-09,0.0,0.22914725806831326
2019-11-10,0.0,0.22914725806831326
2019-11-11,-0.0003098021765822745,0.228837455891731
2019-11-12,0.0,0.228837455891731
2019-11-13,-0.0008057834483089499,0.22803167244342204
2019-11-14,0.005635981881190633,0.23366765432461267
2019-11-15,0.008659459902267241,0.2423271142268799
2019-11-16,0.0,0.2423271142268799
2019-11-17,0.0,0.2423271142268799
2019-11-18,-0.0010820436539106248,0.2412450705729693
2019-11-19,-0.011597830751547189,0.2296472398214221
2019-11-20,0.004816452684579309,0.2344636925060014
2019-11-21,-0.0012812215816129235,0.23318247092438849
2019-11-22,-0.00018442905954851874,0.23299804186483997
2019-11-23,0.0,0.23299804186483997
2019-11-24,0.0,0.23299804186483997
2019-11-25,0.005222674711167219,0.23822071657600719
2019-11-26,0.008373963498001125,0.2465946800740083
2019-11-27,0.0008054760543431128,0.24740015612835142
2019-11-28,0.0058503539254415315,0.25325051005379295
2019-11-29,-0.0010785821819001562,0.2521719278718928
2019-11-30,0.0,0.2521719278718928
2019-12-01,0.0,0.2521719278718928
2019-12-02,0.005404545810733685,0.2575764736826265
2019-12-03,-0.003059409560252857,0.2545170641223736
2019-12-04,0.00371290506525479,0.2582299691876284
2019-12-05,0.0009574368927580679,0.2591874060803865
2019-12-06,0.010193448067615019,0.2693808541480015
2019-12-07,0.0,0.2693808541480015
2019-12-08,0.0,0.2693808541480015
2019-12-09,-0.00672545178961248,0.262655402358389
2019-12-10,-0.0003945009524088938,0.26226090140598013
2019-12-11,0.007898244466100213,0.27015914587208034
2019-12-12,0.002247151926334845,0.2724062977984152
2019-12-13,-0.0016767023468191589,0.27072959545159603
2019-12-14,0.0,0.27072959545159603
2019-12-15,0.0,0.27072959545159603
2019-12-16,-0.0027292618936124446,0.2680003335579836
2019-12-17,-0.0027043200259011524,0.26529601353208243
2019-12-18,-3.5223787751337277e-05,0.2652607897443311
2019-12-19,0.002060089788911257,0.26732087953324235
2019-12-20,-0.004298469996288801,0.26302240953695355
2019-12-21,0.0,0.26302240953695355
2019-12-22,0.0,0.26302240953695355
2019-12-23,-0.006621414989598229,0.2564009945473553
2019-12-24,-0.000928846658343363,0.25547214788901196
2019-12-25,0.0,0.25547214788901196
2019-12-26,0.0012794235018352973,0.25675157139084726
2019-12-27,-0.00606549769775655,0.2506860736930907
2019-12-28,0.0,0.2506860736930907
2019-12-29,0.0,0.2506860736930907
2019-12-30,0.0041674127665395355,0.25485348645963024
2019-12-31,0.0040269990269827804,0.258880485486613
2020-01-01,-0.008068555331364191,0.25081193015524883
2020-01-02,0.002475785646710027,0.25328771580195886
2020-01-03,-0.0058458982292056705,0.2474418175727532
2020-01-04,0.0,0.2474418175727532
2020-01-05,0.0,0.2474418175727532
2020-01-06,-0.008993308001113864,0.23844850957163932
2020-01-07,0.00892911486583392,0.24737762443747324
2020-01-08,-0.018998435749591036,0.2283791886878822
2020-01-09,0.011205078331299023,0.23958426701918123
2020-01-10,0.0039732027675420944,0.24355746978672332
2020-01-11,0.0,0.24355746978672332
2020-01-12,0.0,0.24355746978672332
2020-01-13,-0.00015248748594032246,0.243404982300783
2020-01-14,-0.0036484611264121503,0.23975652117437085
2020-01-15,0.0018236647593389277,0.24158018593370978
2020-01-16,0.004635581737808314,0.2462157676715181
2020-01-17,-0.0007061863720138062,0.2455095812995043
2020-01-18,0.0,0.2455095812995043
2020-01-19,0.0,0.2455095812995043
2020-01-20,0.005337094791486696,0.250846676090991
2020-01-21,-0.0018266138913475283,0.24902006219964345
2020-01-22,-0.003479592785058716,0.24554046941458474
2020-01-23,0.004378595391157147,0.2499190648057419
2020-01-24,0.003951428749990327,0.2538704935557322
2020-01-25,0.0,0.2538704935557322
2020-01-26,0.0,0.2538704935557322
2020-01-27,0.010991496828871794,0.264861990384604
2020-01-28,-0.006048905818439421,0.2588130845661646
2020-01-29,-0.014201888015089592,0.244611196551075
2020-01-30,0.007267239090318456,0.25187843564139345
2020-01-31,0.008147514146498613,0.26002594978789206
2020-02-01,0.011750531814013199,0.27177648160190526
2020-02-02,0.0,0.27177648160190526
2020-02-03,0.0002940954013703756,0.27207057700327564
2020-02-04,0.0014883929075024671,0.2735589699107781
2020-02-05,0.008942132712129625,0.28250110262290773
2020-02-06,-0.00030951659093969575,0.28219158603196803
2020-02-07,-0.00226362791399104,0.279927958117977
2020-02-08,0.0,0.279927958117977
2020-02-09,0.0,0.279927958117977
2020-02-10,-0.0013888102685524206,0.2785391478494246
2020-02-11,0.012877416137520248,0.2914165639869448
2020-02-12,-0.007533675509698634,0.2838828884772462
2020-02-13,0.0046654704389832435,0.28854835891622943
2020-02-14,0.004659910196151418,0.29320826911238085
2020-02-15,0.0,0.29320826911238085
2020-02-16,0.0,0.29320826911238085
2020-02-17,-0.011832900713962036,0.2813753683984188
2020-02-18,0.01255271953641357,0.2939280879348324
2020-02-19,0.009717214181319322,0.3036453021161517
2020-02-20,0.0004644911831930276,0.30410979329934473
2020-02-21,0.0,0.30410979329934473
2020-02-22,0.0,0.30410979329934473
2020-02-23,0.0,0.30410979329934473
2020-02-24,0.019578852232239985,0.3236886455315847
2020-02-25,-0.008990899273935593,0.3146977462576491
2020-02-26,0.014424712069711187,0.3291224583273603
2020-02-27,-0.0006732548616964484,0.32844920346566386
2020-02-28,-0.026462140258508238,0.3019870632071556
2020-02-29,0.0,0.3019870632071556
2020-03-01,0.0,0.3019870632071556
2020-03-02,0.007471982688649459,0.3094590458958051
2020-03-03,-0.017055969264541337,0.29240307663126375
2020-03-04,0.0053316212462101165,0.29773469787747386
2020-03-05,0.0032819354238211584,0.301016633301295
2020-03-06,0.026615894240084814,0.32763252754137984
2020-03-07,0.0,0.32763252754137984
2020-03-08,0.0,0.32763252754137984
2020-03-09,-0.007640272542813631,0.3199922549985662
2020-03-10,0.0,0.3199922549985662
2020-03-11,-0.013542431277240086,0.3064498237213261
2020-03-12,0.0803208169481644,0.3867706406694905
2020-03-13,0.04158133727670865,0.42835197794619917
2020-03-14,0.0,0.42835197794619917
2020-03-15,0.0,0.42835197794619917
2020-03-16,-0.0724520665124534,0.3558999114337458
2020-03-17,0.01963499653234757,0.37553490796609335
2020-03-18,0.02947448988286261,0.40500939784895595
2020-03-19,0.10040851711395293,0.5054179149629089
2020-03-20,0.017498079222973528,0.5229159941858824
2020-03-21,0.0,0.5229159941858824
2020-03-22,0.0,0.5229159941858824
2020-03-23,-0.056990995338320305,0.4659249988475621
2020-03-24,-0.07152692159305662,0.3943980772545055
2020-03-25,0.04335304577478649,0.437751123029292
2020-03-26,0.05693114196328941,0.4946822649925814
2020-03-27,0.06957032914702332,0.5642525941396047
2020-03-28,0.0,0.5642525941396047
2020-03-29,0.0,0.5642525941396047
2020-03-30,0.0248420606012687,0.5890946547408734
2020-03-31,-0.005063678460705656,0.5840309762801678
2020-04-01,0.03151038220668001,0.6155413584868478
2020-04-02,0.0,0.6155413584868478
2020-04-03,-0.029438991286656946,0.5861023672001908
2020-04-04,0.0,0.5861023672001908
2020-04-05,0.0,0.5861023672001908
2020-04-06,0.0,0.5861023672001908
2020-04-07,-0.008131702149219544,0.5779706650509713
2020-04-08,-0.007545809202825993,0.5704248558481453
2020-04-09,-0.02914936230854448,0.5412754935396008
2020-04-10,0.0,0.5412754935396008
2020-04-11,0.0,0.5412754935396008
2020-04-12,0.0,0.5412754935396008
2020-04-13,-0.0055401540699847596,0.535735339469616
2020-04-14,0.0,0.535735339469616
2020-04-15,0.012011669303595762,0.5477470087732118
2020-04-16,-0.020412442164278954,0.5273345666089329
2020-04-17,-0.012790565477373783,0.5145440011315591
2020-04-18,0.0,0.5145440011315591
2020-04-19,0.0,0.5145440011315591
2020-04-20,-0.011872721837119515,0.5026712792944396
2020-04-21,0.022658642531010686,0.5253299218254502
2020-04-22,0.0051702887381879226,0.5305002105636382
2020-04-23,0.006204141877055758,0.5367043524406939
2020-04-24,-0.008477904918605672,0.5282264475220882
2020-04-25,0.0,0.5282264475220882
2020-04-26,0.0,0.5282264475220882
2020-04-27,-0.014276149011549277,0.513950298510539
2020-04-28,-0.025349501957968812,0.48860079655257016
2020-04-29,0.011939879228107575,0.5005406757806777
2020-04-30,0.016426368538898006,0.5169670443195757
2020-05-01,0.0,0.5169670443195757
2020-05-02,0.0,0.5169670443195757
2020-05-03,0.0,0.5169670443195757
2020-05-04,-0.029764207522119168,0.4872028367974566
2020-05-05,0.01873547827094202,0.5059383150683986
2020-05-06,-0.0038677937243525307,0.5020705213440461
2020-05-07,-0.013629947730451342,0.4884405736135947
2020-05-08,-0.016226843724630124,0.4722137298889646
2020-05-09,0.0,0.4722137298889646
2020-05-10,0.0,0.4722137298889646
2020-05-11,-0.004608830571950495,0.4676048993170141
2020-05-12,0.02417573467484402,0.4917806339918581
2020-05-13,0.020914441637731485,0.5126950756295896
2020-05-14,0.021965539500994224,0.5346606151305838
2020-05-15,0.008210489406626609,0.5428711045372104
2020-05-16,0.0,0.5428711045372104
2020-05-17,0.0,0.5428711045372104
2020-05-18,0.01979939786245044,0.5626705023996609
2020-05-19,-0.0021405623568350185,0.5605299400428259
2020-05-20,-0.018541304483031595,0.5419886355597943
2020-05-21,-0.005181426936314959,0.5368072086234793
2020-05-22,-0.023427790869599674,0.5133794177538796
2020-05-23,0.0,0.5133794177538796
2020-05-24,0.0,0.5133794177538796
2020-05-25,0.0,0.5133794177538796
2020-05-26,0.014256435327452688,0.5276358530813323
2020-05-27,0.016524421640870757,0.5441602747222031
2020-05-28,0.010569898498096642,0.5547301732202997
2020-05-29,0.0023094016425422303,0.557039574862842
2020-05-30,0.0,0.557039574862842
2020-05-31,0.0,0.557039574862842
2020-06-01,0.024749036848877415,0.5817886117117194
2020-06-02,-0.012517284859668742,0.5692713268520506
2020-06-03,0.014684407988819093,0.5839557348408697
2020-06-04,-0.009006954502562059,0.5749487803383077
2020-06-05,0.01972834020945924,0.5946771205477669
2020-06-06,0.0,0.5946771205477669
2020-06-07,0.0,0.5946771205477669
2020-06-08,-0.033921107566437625,0.5607560129813293
2020-06-09,0.021240260899044405,0.5819962738803737
2020-06-10,-0.013623939767959836,0.5683723341124138
2020-06-11,0.0002832182354782775,0.5686555523478921
2020-06-12,0.032016216294181166,0.6006717686420733
2020-06-13,0.0,0.6006717686420733
2020-06-14,0.0,0.6006717686420733
2020-06-15,0.006655692213786479,0.6073274608558598
2020-06-16,-0.030007094971259862,0.5773203658845999
2020-06-17,-0.015759648059706532,0.5615607178248934
2020-06-18,0.011818867597623961,0.5733795854225173
2020-06-19,-0.00643484295379837,0.566944742468719
2020-06-20,0.0,0.566944742468719
2020-06-21,0.0,0.566944742468719
2020-06-22,0.023681595308889913,0.5906263377776089
2020-06-23,-0.0177702809161685,0.5728560568614404
2020-06-24,0.01579269465933464,0.588648751520775
2020-06-25,0.01004956063843876,0.5986983121592138
2020-06-26,-0.02271010787647343,0.5759882042827403
2020-06-27,0.0,0.5759882042827403
2020-06-28,0.0,0.5759882042827403
2020-06-29,-0.007001989434993083,0.5689862148477473
2020-06-30,0.008157484819642069,0.5771436996673893
2020-07-01,0.005245399182615018,0.5823890988500043
2020-07-02,0.008221944653344804,0.5906110435033491
2020-07-03,-0.010821514417587608,0.5797895290857615
2020-07-04,0.0,0.5797895290857615
2020-07-05,0.0,0.5797895290857615
2020-07-06,0.015394303099028894,0.5951838321847904
2020-07-07,0.007159852328028182,0.6023436845128186
2020-07-08,0.002997823165101554,0.6053415076779202
2020-07-09,-0.00958704929583487,0.5957544583820853
2020-07-10,0.0021599082283781934,0.5979143666104635
2020-07-11,0.0,0.5979143666104635
2020-07-12,0.0,0.5979143666104635
2020-07-13,0.011114668837295838,0.6090290354477593
2020-07-14,-0.013174329265342677,0.5958547061824166
2020-07-15,0.020459274484605494,0.6163139806670221
2020-07-16,-0.003682240805929937,0.6126317398610922
2020-07-17,0.01217657112966164,0.6248083109907538
2020-07-18,0.0,0.6248083109907538
2020-07-19,0.0,0.6248083109907538
2020-07-20,0.0008990852788899328,0.6257073962696438
2020-07-21,0.005371746695234325,0.6310791429648781
2020-07-22,-0.00784618867793696,0.6232329542869411
2020-07-23,0.0035864754030182633,0.6268194296899594
2020-07-24,-0.0021011656780702825,0.6247182640118891
2020-07-25,0.0,0.6247182640118891
2020-07-26,0.0,0.6247182640118891
2020-07-27,-0.020013122384903603,0.6047051416269855
2020-07-28,-0.0028102727800932703,0.6018948688468923
2020-07-29,0.0021970981377115173,0.6040919669846038
2020-07-30,0.010476928163552501,0.6145688951481563
2020-07-31,-0.014689037775233338,0.5998798573729229
2020-08-01,0.0,0.5998798573729229
2020-08-02,0.0,0.5998798573729229
2020-08-03,-0.005172684360556845,0.5947071730123661
2020-08-04,-0.0016178204851943212,0.5930893525271718
2020-08-05,0.012888022862762805,0.6059773753899346
2020-08-06,0.0061000601330266635,0.6120774355229612
2020-08-07,-0.01644168205258356,0.5956357534703777
2020-08-08,0.0,0.5956357534703777
2020-08-09,0.0,0.5956357534703777
2020-08-10,-0.002064850378604044,0.5935709030917736
2020-08-11,-0.0156324290179658,0.5779384740738078
2020-08-12,0.0018717034060662385,0.5798101774798741
2020-08-13,0.0020885062344370153,0.5818986837143111
2020-08-14,0.023075078165576857,0.6049737618798879
2020-08-15,0.0,0.6049737618798879
2020-08-16,0.0,0.6049737618798879
2020-08-17,-0.021649017895880807,0.5833247439840071
2020-08-18,0.014423174186151688,0.5977479181701588
2020-08-19,0.00031833559001959166,0.5980662537601784
2020-08-20,0.0006395326269172941,0.5987057863870957
2020-08-21,-0.010027139260388118,0.5886786471267076
2020-08-22,0.0,0.5886786471267076
2020-08-23,0.0,0.5886786471267076
2020-08-24,-0.0035875991105571714,0.5850910480161504
2020-08-25,0.0016025303419201498,0.5866935783580706
2020-08-26,-0.002481182461307574,0.584212395896763
2020-08-27,0.000865525638747533,0.5850779215355105
2020-08-28,-0.0004093923399490773,0.5846685291955614
2020-08-29,0.0,0.5846685291955614
2020-08-30,0.0,0.5846685291955614
2020-08-31,0.008929853109053587,0.593598382304615
2020-09-01,-0.003050628097271968,0.5905477542073431
2020-09-02,0.00862566959483091,0.599173423802174
2020-09-03,0.0038316528987061282,0.6030050767008801
2020-09-04,0.013293712056059337,0.6162987887569394
2020-09-05,0.0,0.6162987887569394
2020-09-06,0.0,0.6162987887569394
2020-09-07,-0.013272839388000612,0.6030259493689388
2020-09-08,0.003060598410375759,0.6060865477793146
2020-09-09,0.00832926290524516,0.6144158106845597
2020-09-10,0.012558390345951298,0.626974201030511
2020-09-11,-0.006160711474503255,0.6208134895560078
2020-09-12,0.0,0.6208134895560078
2020-09-13,0.0,0.6208134895560078
2020-09-14,0.008110593603914307,0.6289240831599221
2020-09-15,0.001956738056012597,0.6308808212159347
2020-09-16,-0.0014227014446782649,0.6294581197712564
2020-09-17,-0.0068703462072318144,0.6225877735640246
2020-09-18,-0.015139637802388917,0.6074481357616357
2020-09-19,0.0,0.6074481357616357
2020-09-20,0.0,0.6074481357616357
2020-09-21,0.005142398633992573,0.6125905343956283
2020-09-22,-0.005636165436430307,0.606954368959198
2020-09-23,-0.0028109252190772205,0.6041434437401207
2020-09-24,-0.007286827858200562,0.5968566158819202
2020-09-25,-0.005632677870763603,0.5912239380111566
2020-09-26,0.0,0.5912239380111566
2020-09-27,0.0,0.5912239380111566
2020-09-28,-0.0010117351135563446,0.5902122028976002
2020-09-29,-0.00283292087891418,0.587379282018686
2020-09-30,0.007455448001688514,0.5948347300203746
2020-10-01,-0.011324499760169027,0.5835102302602055
2020-10-02,0.0,0.5835102302602055
2020-10-03,0.0,0.5835102302602055
2020-10-04,0.0,0.5835102302602055
2020-10-05,0.012680267880534002,0.5961904981407395
2020-10-06,-0.007068405785897736,0.5891220923548418
2020-10-07,0.0001503896748458189,0.5892724820296876
2020-10-08,-0.013393768719835997,0.5758787133098516
2020-10-09,-0.00019330512728177318,0.5756854081825699
2020-10-10,0.0,0.5756854081825699
2020-10-11,0.0,0.5756854081825699
2020-10-12,-0.020399162207076604,0.5552862459754933
2020-10-13,0.004102071256998019,0.5593883172324913
2020-10-14,0.012481865555011407,0.5718701827875027
2020-10-15,0.0028117925438627678,0.5746819753313654
2020-10-16,-0.017701413210431838,0.5569805621209336
2020-10-17,0.0,0.5569805621209336
2020-10-18,0.0,0.5569805621209336
2020-10-19,-0.005847315330488212,0.5511332467904454
2020-10-20,0.0018529357480946418,0.55298618253854
2020-10-21,0.027217867239119786,0.5802040497776598
2020-10-22,-0.026530530650124007,0.5536735191275358
2020-10-23,0.00678499009203315,0.560458509219569
2020-10-24,0.0,0.560458509219569
2020-10-25,0.0,0.560458509219569
2020-10-26,0.015693711180702508,0.5761522204002715
2020-10-27,-0.01530450055298549,0.560847719847286
2020-10-28,0.0007235794999342904,0.5615712993472203
2020-10-29,0.001970417869547214,0.5635417172167675
2020-10-30,0.02088221641265875,0.5844239336294262
2020-10-31,0.0,0.5844239336294262
2020-11-01,0.0,0.5844239336294262
2020-11-02,0.004819975186221348,0.5892439088156476
2020-11-03,-0.023353457654799348,0.5658904511608482
2020-11-04,0.020547799182369597,0.5864382503432178
2020-11-05,0.011401699241327945,0.5978399495845458
2020-11-06,0.008078927777335099,0.6059188773618809
2020-11-07,0.0,0.6059188773618809
2020-11-08,0.0,0.6059188773618809
2020-11-09,0.019929830614158095,0.625848707976039
2020-11-10,0.004491161170008362,0.6303398691460473
2020-11-11,0.018713756252093594,0.6490536253981409
2020-11-12,-0.007438187025661902,0.641615438372479
2020-11-13,-0.008976417913217793,0.6326390204592612
2020-11-14,0.0,0.6326390204592612
2020-11-15,0.0,0.6326390204592612
2020-11-16,0.0,0.6326390204592612
2020-11-17,0.011310104983241365,0.6439491254425026
2020-11-18,-0.004891763305352903,0.6390573621371497
2020-11-19,0.0026709883861322226,0.6417283505232819
2020-11-20,-0.007035558489936089,0.6346927920333458
2020-11-21,0.0,0.6346927920333458
2020-11-22,0.0,0.6346927920333458
2020-11-23,-0.00015996021292175033,0.6345328318204241
2020-11-24,-0.0048520990163146704,0.6296807328041094
2020-11-25,0.0028387462147230202,0.6325194790188324
2020-11-26,-0.015376494684758213,0.6171429843340742
2020-11-27,-0.010497521852287695,0.6066454624817865
2020-11-28,0.0,0.6066454624817865
2020-11-29,0.0,0.6066454624817865
2020-11-30,0.0,0.6066454624817865
2020-12-01,0.003490088598016694,0.6101355510798032
2020-12-02,0.011221433430229855,0.6213569845100331
2020-12-03,-0.007954345361828818,0.6134026391482043
2020-12-04,0.008075471411825186,0.6214781105600294
2020-12-05,0.0,0.6214781105600294
2020-12-06,0.0,0.6214781105600294
2020-12-07,0.003564837903877849,0.6250429484639073
2020-12-08,0.0032886893522775518,0.6283316378161848
2020-12-09,-0.006426301360231923,0.6219053364559529
2020-12-10,0.005620447001066009,0.6275257834570189
2020-12-11,0.019214302627629798,0.6467400860846487
2020-12-12,0.0,0.6467400860846487
2020-12-13,0.0,0.6467400860846487
2020-12-14,0.0005504295170598583,0.6472905156017086
2020-12-15,0.0003380611225435315,0.6476285767242521
2020-12-16,0.0023799954184960948,0.6500085721427482
2020-12-17,-0.0016344306772044792,0.6483741414655437
2020-12-18,0.0060350976011351865,0.6544092390666789
2020-12-19,0.0,0.6544092390666789
2020-12-20,0.0,0.6544092390666789
2020-12-21,0.01790219627200562,0.6723114353386845
2020-12-22,-0.025876642202174893,0.6464347931365096
2020-12-23,0.0021563247871633218,0.648591117923673
2020-12-24,0.011597984537096262,0.6601891024607692
2020-12-25,0.0,0.6601891024607692
2020-12-26,0.0,0.6601891024607692
2020-12-27,0.0,0.6601891024607692
2020-12-28,-0.015078299605968959,0.6451108028548003
2020-12-29,0.0029656595020349785,0.6480764623568352
2020-12-30,-0.00128992247422266,0.6467865398826126
2020-12-31,-0.00998638174503752,0.6368001581375751
2021-01-01,0.0017983481051417893,0.6385985062427169
2021-01-02,0.0,0.6385985062427169
2021-01-03,0.0,0.6385985062427169
2021-01-04,0.0003502940231580043,0.6389488002658749
2021-01-05,0.005009218628862944,0.6439580188947378
2021-01-06,0.0007138709711792535,0.6446718898659171
2021-01-07,0.0031872457608576044,0.6478591356267747
2021-01-08,-0.009188936412745874,0.6386701992140288
2021-01-09,0.0,0.6386701992140288
2021-01-10,0.0,0.6386701992140288
2021-01-11,0.0023299371112335265,0.6410001363252623
2021-01-12,-0.004337199645542911,0.6366629366797194
2021-01-13,0.002618810993458287,0.6392817476731777
2021-01-14,-0.0005114433736048696,0.6387703042995728
2021-01-15,-0.0033425796878362446,0.6354277246117366
2021-01-16,0.0,0.6354277246117366
2021-01-17,0.0,0.6354277246117366
2021-01-18,0.0022910981335890757,0.6377188227453257
2021-01-19,-0.012252044279342122,0.6254667784659835
2021-01-20,0.008720553312819623,0.6341873317788032
2021-01-21,0.011117545920559802,0.645304877699363
2021-01-22,0.005499350856429275,0.6508042285557922
2021-01-23,0.0,0.6508042285557922
2021-01-24,0.0,0.6508042285557922
2021-01-25,-0.01099615044922686,0.6398080781065654
2021-01-26,0.0,0.6398080781065654
2021-01-27,0.013424469697157382,0.6532325478037228
2021-01-28,-0.015184061037796459,0.6380484867659263
2021-01-29,0.008365527592206545,0.6464140143581328
2021-01-30,0.0,0.6464140143581328
2021-01-31,0.0,0.6464140143581328
2021-02-01,0.00662871387363384,0.6530427282317667
2021-02-02,0.016890018819612274,0.669932747051379
2021-02-03,-0.0016416795459617273,0.6682910675054172
2021-02-04,-0.0012391474158550686,0.6670519200895622
2021-02-05,0.006685958195429831,0.673737878284992
2021-02-06,0.0,0.673737878284992
2021-02-07,0.0,0.673737878284992
2021-02-08,-0.003552635818794725,0.6701852424661973
2021-02-09,0.007924986900983644,0.6781102293671809
2021-02-10,0.0005019681521649666,0.6786121975193459
2021-02-11,0.00035891257859144154,0.6789711100979373
2021-02-12,0.003892361969217384,0.6828634720671547
2021-02-13,0.0,0.6828634720671547
2021-02-14,0.0,0.6828634720671547
2021-02-15,-0.0067227748850463565,0.6761406971821083
2021-02-16,0.0006938500624193988,0.6768345472445277
2021-02-17,-0.0017379904036659566,0.6750965568408618
2021-02-18,0.003444235968775633,0.6785407928096374
2021-02-19,0.006556977099026695,0.6850977699086641
2021-02-20,0.0,0.6850977699086641
2021-02-21,0.0,0.6850977699086641
2021-02-22,-0.006213251875184178,0.6788845180334799
2021-02-23,-0.01154705017180635,0.6673374678616736
2021-02-24,-8.165162469675469e-05,0.6672558162369768
2021-02-25,0.023666283105385988,0.6909220993423628
2021-02-26,0.02582410865142437,0.7167462079937872
2021-02-27,0.0,0.7167462079937872
2021-02-28,0.0,0.7167462079937872
2021-03-01,-0.0025869979643978747,0.7141592100293893
2021-03-02,-0.004926643492962457,0.7092325665364269
2021-03-03,0.016268083416710266,0.7255006499531371
2021-03-04,-0.005629958592258344,0.7198706913608788
2021-03-05,-0.006719137924619867,0.7131515534362589
2021-03-06,0.0,0.7131515534362589
2021-03-07,0.0,0.7131515534362589
2021-03-08,0.002571746971348543,0.7157233004076075
2021-03-09,-0.0026504424372614244,0.713072857970346
